epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
134,2535.21,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.000467396,0.000467396,0.000467396
135,2553.85,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.000464647,0.000464647,0.000464647
136,2573.05,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.000461898,0.000461898,0.000461898
137,2591.75,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.00045915,0.00045915,0.00045915
138,2610.14,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.000456401,0.000456401,0.000456401
139,2629.35,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.000453652,0.000453652,0.000453652
140,2647.93,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.000450903,0.000450903,0.000450903
141,2666.78,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.000448154,0.000448154,0.000448154
142,2685.94,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.000445405,0.000445405,0.000445405
143,2704.37,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.000442656,0.000442656,0.000442656
144,2724.26,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.000439907,0.000439907,0.000439907
145,2743.91,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.000437158,0.000437158,0.000437158
146,2764.46,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.000434409,0.000434409,0.000434409
147,2783.36,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.000431661,0.000431661,0.000431661
148,2802.54,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.000428912,0.000428912,0.000428912
149,2820.97,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.000426163,0.000426163,0.000426163
150,2839.47,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.000423414,0.000423414,0.000423414
151,2858.24,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.000420665,0.000420665,0.000420665
152,2876.67,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.000417916,0.000417916,0.000417916
153,2895.67,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.000415167,0.000415167,0.000415167
154,2914.9,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.000412418,0.000412418,0.000412418
155,2934.28,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.000409669,0.000409669,0.000409669
156,2952.5,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.00040692,0.00040692,0.00040692
157,2970.74,1.26593,17.8628,0.0111,0.68617,0.34116,0.55897,0.28292,1.48196,19.9388,0.01434,0.000404172,0.000404172,0.000404172
158,2990.38,1.26593,17.8628,0.0111,0.64014,0.29435,0.50125,0.28973,1.49356,18.8173,0.01524,0.000401423,0.000401423,0.000401423
159,3008.8,1.15498,15.8452,0.00867,0.64014,0.29435,0.50125,0.28973,1.49356,18.8173,0.01524,0.000398674,0.000398674,0.000398674
160,3027.86,1.15498,15.8452,0.00867,0.64014,0.29435,0.50125,0.28973,1.49356,18.8173,0.01524,0.000395925,0.000395925,0.000395925
161,3046.85,1.15498,15.8452,0.00867,0.64014,0.29435,0.50125,0.28973,1.49356,18.8173,0.01524,0.000393176,0.000393176,0.000393176
162,3065.3,1.15498,15.8452,0.00867,0.64014,0.29435,0.50125,0.28973,1.49356,18.8173,0.01524,0.000390427,0.000390427,0.000390427
163,3084.17,1.15498,15.8452,0.00867,0.64014,0.29435,0.50125,0.28973,1.49356,18.8173,0.01524,0.000387678,0.000387678,0.000387678
164,3104.25,1.15498,15.8452,0.00867,0.64014,0.29435,0.50125,0.28973,1.49356,18.8173,0.01524,0.000384929,0.000384929,0.000384929
165,3123.23,1.15498,15.8452,0.00867,0.64014,0.29435,0.50125,0.28973,1.49356,18.8173,0.01524,0.00038218,0.00038218,0.00038218
166,3142.15,1.15498,15.8452,0.00867,0.64014,0.29435,0.50125,0.28973,1.49356,18.8173,0.01524,0.000379431,0.000379431,0.000379431
167,3162.46,1.15498,15.8452,0.00867,0.64014,0.29435,0.50125,0.28973,1.49356,18.8173,0.01524,0.000376683,0.000376683,0.000376683
168,3180.71,1.15498,15.8452,0.00867,0.64014,0.29435,0.50125,0.28973,1.49356,18.8173,0.01524,0.000373934,0.000373934,0.000373934
169,3199.63,1.15498,15.8452,0.00867,0.64014,0.29435,0.50125,0.28973,1.49356,18.8173,0.01524,0.000371185,0.000371185,0.000371185
170,3217.78,1.15498,15.8452,0.00867,0.64014,0.29435,0.50125,0.28973,1.49356,18.8173,0.01524,0.000368436,0.000368436,0.000368436
171,3236.97,1.15498,15.8452,0.00867,0.64014,0.29435,0.50125,0.28973,1.49356,18.8173,0.01524,0.000365687,0.000365687,0.000365687
172,3255.57,1.15498,15.8452,0.00867,0.64014,0.29435,0.50125,0.28973,1.49356,18.8173,0.01524,0.000362938,0.000362938,0.000362938
173,3275.21,1.15498,15.8452,0.00867,0.64014,0.29435,0.50125,0.28973,1.49356,18.8173,0.01524,0.000360189,0.000360189,0.000360189
174,3294.45,1.15498,15.8452,0.00867,0.64014,0.29435,0.50125,0.28973,1.49356,18.8173,0.01524,0.00035744,0.00035744,0.00035744
175,3312.46,1.15498,15.8452,0.00867,0.64014,0.29435,0.50125,0.28973,1.49356,18.8173,0.01524,0.000354691,0.000354691,0.000354691
176,3331.78,1.15498,15.8452,0.00867,0.64014,0.29435,0.50125,0.28973,1.49356,18.8173,0.01524,0.000351942,0.000351942,0.000351942
177,3351.01,1.15498,15.8452,0.00867,0.64014,0.29435,0.50125,0.28973,1.49356,18.8173,0.01524,0.000349194,0.000349194,0.000349194
178,3370.01,1.15498,15.8452,0.00867,0.64014,0.29435,0.50125,0.28973,1.49356,18.8173,0.01524,0.000346445,0.000346445,0.000346445
